Title	Year	Score	Runtime	Genre	Rating

The Green Hornet, 	2011, 	5.8/10, 	100 minutes, 	Action, 	PG-13

Trespass, 	2011, 	5.3/10, 	91 minutes, 	Crime, 	R

The Muppets, 	2011, 	7.1/10, 	100 minutes, 	Adventure, 	PG

The Darkest Hour, 	2011, 	4.9/10, 	89 minutes, 	Action, 	PG-13

Season of the Witch, 	2011, 	5.4/10, 	95 minutes, 	Action, 	PG-13

Gnomeo & Juliet, 	2011, 	6/10, 	84 minutes, 	Animation, 	G

Kill the Irishman, 	2011, 	7.1/10, 	106 minutes, 	Biography, 	R

Weekend, 	2011, 	7.7/10, 	97 minutes, 	Drama, 	NOT RATED

W.E., 	2011, 	6.2/10, 	119 minutes, 	Drama, 	R

Bernie, 	2011, 	6.8/10, 	99 minutes, 	Biography, 	PG-13

The Eagle, 	2011, 	6.2/10, 	114 minutes, 	Action, 	PG-13

Machine Gun Preacher, 	2011, 	6.8/10, 	129 minutes, 	Action, 	R

Silent House, 	2011, 	5.3/10, 	86 minutes, 	Drama, 	R

Jack and Jill, 	2011, 	3.4/10, 	91 minutes, 	Comedy, 	PG

Seeking Justice, 	2011, 	6.2/10, 	105 minutes, 	Action, 	R

Butter, 	2011, 	6.2/10, 	100 minutes, 	Comedy, 	R

Puss in Boots, 	2011, 	6.7/10, 	90 minutes, 	Animation, 	PG

Young Adult, 	2011, 	6.3/10, 	94 minutes, 	Comedy, 	R

Hysteria, 	2011, 	6.7/10, 	100 minutes, 	Comedy, 	R

Coriolanus, 	2011, 	6.2/10, 	123 minutes, 	Drama, 	R

Detachment, 	2011, 	7.7/10, 	98 minutes, 	Drama, 	NOT RATED

Hop, 	2011, 	5.5/10, 	100 minutes, 	Animation, 	PG

Shark Night 3D, 	2011, 	4/10, 	90 minutes, 	Horror, 	PG-13

Dolphin Tale, 	2011, 	6.9/10, 	113 minutes, 	Drama, 	PG

This Must Be the Place, 	2011, 	6.7/10, 	118 minutes, 	Comedy, 	R

Zookeeper, 	2011, 	5.2/10, 	100 minutes, 	Comedy, 	PG

The Beaver, 	2011, 	6.7/10, 	91 minutes, 	Drama, 	PG-13

Kill List, 	2011, 	6.4/10, 	95 minutes, 	Crime, 	NOT RATED

Mr. Popper's Penguins, 	2011, 	6/10, 	100 minutes, 	Comedy, 	PG

Anonymous, 	2011, 	6.9/10, 	130 minutes, 	Drama, 	PG-13

The Flowers of War, 	2011, 	7.6/10, 	146 minutes, 	Drama, 	R

Aislados, 	2011, 	5.8/10, 	112 minutes, 	Drama, 	R

Rampart, 	2011, 	5.8/10, 	108 minutes, 	Crime, 	R

Diary of a Wimpy Kid: Rodrick Rules, 	2011, 	6.6/10, 	100 minutes, 	Comedy, 	PG

A Good Old Fashioned Orgy, 	2011, 	6.2/10, 	95 minutes, 	Comedy, 	R

Wuthering Heights, 	2011, 	6.1/10, 	129 minutes, 	Drama, 	NOT RATED

Winnie the Pooh, 	2011, 	7.2/10, 	100 minutes, 	Animation, 	G

Chalet Girl, 	2011, 	6.3/10, 	100 minutes, 	Comedy, 	R

Zindagi Na Milegi Dobara, 	2011, 	8.1/10, 	155 minutes, 	Adventure, 	Not specified

Hobo with a Shotgun, 	2011, 	6.1/10, 	86 minutes, 	Action, 	NOT RATED

Happy Feet Two, 	2011, 	5.9/10, 	100 minutes, 	Animation, 	PG

Sanctum, 	2011, 	5.9/10, 	108 minutes, 	Adventure, 	R

Paranormal Activity 3, 	2011, 	5.8/10, 	83 minutes, 	Horror, 	R

The Deep Blue Sea, 	2011, 	6.3/10, 	98 minutes, 	Drama, 	R

Peace  Love  & Misunderstanding, 	2011, 	5.9/10, 	96 minutes, 	Comedy, 	R

Salmon Fishing in the Yemen, 	2011, 	6.8/10, 	107 minutes, 	Comedy, 	PG-13

Friends with Kids, 	2011, 	6.2/10, 	107 minutes, 	Comedy, 	R

Our Idiot Brother, 	2011, 	6.4/10, 	90 minutes, 	Comedy, 	R

A Very Harold & Kumar 3D Christmas, 	2011, 	6.3/10, 	90 minutes, 	Adventure, 	R

Margaret, 	2011, 	6.5/10, 	150 minutes, 	Drama, 	R

Albert Nobbs, 	2011, 	6.7/10, 	113 minutes, 	Drama, 	R

God Bless America, 	2011, 	7.2/10, 	105 minutes, 	Comedy, 	R

Take This Waltz, 	2011, 	6.6/10, 	116 minutes, 	Comedy, 	R

Apollo 18, 	2011, 	5.2/10, 	86 minutes, 	Horror, 	PG-13

Puncture, 	2011, 	6.9/10, 	100 minutes, 	Biography, 	R

Catch .44, 	2011, 	4.6/10, 	94 minutes, 	Action, 	R

Alvin and the Chipmunks: Chipwrecked, 	2011, 	4.4/10, 	87 minutes, 	Animation, 	G

The Snowtown Murders, 	2011, 	6.6/10, 	119 minutes, 	Biography, 	NOT RATED

The Hunter, 	2011, 	6.8/10, 	102 minutes, 	Adventure, 	R

House of Tolerance, 	2011, 	6.8/10, 	122 minutes, 	Drama, 	NOT RATED

Take Me Home, 	2011, 	6.9/10, 	97 minutes, 	Comedy, 	PG-13

Arthur, 	2011, 	5.7/10, 	110 minutes, 	Comedy, 	PG-13

Courageous, 	2011, 	7/10, 	100 minutes, 	Drama, 	PG-13

The Big Year, 	2011, 	6.2/10, 	100 minutes, 	Comedy, 	PG

Cedar Rapids, 	2011, 	6.3/10, 	87 minutes, 	Comedy, 	R

The Decoy Bride, 	2011, 	6.2/10, 	89 minutes, 	Comedy, 	PG

A Little Bit of Heaven, 	2011, 	6.3/10, 	100 minutes, 	Comedy, 	PG-13

Sound of My Voice, 	2011, 	6.7/10, 	100 minutes, 	Drama, 	R

Prom, 	2011, 	5.4/10, 	104 minutes, 	Comedy, 	PG

Alps: Los suplantadores, 	2011, 	6.4/10, 	100 minutes, 	Drama, 	NOT RATED

Texas Killing Fields, 	2011, 	5.7/10, 	105 minutes, 	Crime, 	R

In the Land of Blood and Honey, 	2011, 	4.4/10, 	100 minutes, 	Drama, 	R

The Ledge, 	2011, 	6.6/10, 	100 minutes, 	Drama, 	R

Bullhead, 	2011, 	7.4/10, 	129 minutes, 	Crime, 	R

360, 	2011, 	6.2/10, 	110 minutes, 	Drama, 	R

Rockstar, 	2011, 	7.6/10, 	159 minutes, 	Drama, 	NOT RATED

Atlas Shrugged: Part I, 	2011, 	5.7/10, 	97 minutes, 	Drama, 	PG-13

Flypaper, 	2011, 	6.4/10, 	87 minutes, 	Comedy, 	NOT RATED

Intruders, 	2011, 	5.4/10, 	100 minutes, 	Fantasy, 	R

Jumping the Broom, 	2011, 	5.7/10, 	100 minutes, 	Comedy, 	PG-13

From Up on Poppy Hill, 	2011, 	7.5/10, 	91 minutes, 	Animation, 	PG

Big Mommas: Like Father  Like Son, 	2011, 	4.4/10, 	107 minutes, 	Action, 	PG-13

Elles, 	2011, 	5.7/10, 	99 minutes, 	Drama, 	UNRATED

Don 2, 	2011, 	7.1/10, 	148 minutes, 	Action, 	NOT RATED

Violet & Daisy, 	2011, 	6.1/10, 	88 minutes, 	Action, 	R

North Sea Texas, 	2011, 	7.2/10, 	94 minutes, 	Drama, 	NOT RATED

The Dark Knight Rises, 	2012, 	8.4/10, 	164 minutes, 	Action, 	PG-13

Django Unchained, 	2012, 	8.4/10, 	165 minutes, 	Drama, 	R

The Hunger Games, 	2012, 	7.2/10, 	142 minutes, 	Adventure, 	PG-13

The Avengers, 	2012, 	8.1/10, 	143 minutes, 	Action, 	PG-13

Prometheus, 	2012, 	7/10, 	124 minutes, 	Adventure, 	R

The Hobbit: An Unexpected Journey, 	2012, 	7.9/10, 	169 minutes, 	Adventure, 	PG-13

Pitch Perfect, 	2012, 	7.2/10, 	112 minutes, 	Comedy, 	PG-13

Jack Reacher, 	2012, 	7/10, 	130 minutes, 	Action, 	PG-13

The Perks of Being a Wallflower, 	2012, 	8/10, 	102 minutes, 	Drama, 	PG-13

Cloud Atlas, 	2012, 	7.5/10, 	172 minutes, 	Action, 	R

The Twilight Saga: Breaking Dawn - Part 2, 	2012, 	5.5/10, 	115 minutes, 	Adventure, 	PG-13

The Cabin in the Woods, 	2012, 	7/10, 	95 minutes, 	Horror, 	R

Les Mis?rables, 	2012, 	7.6/10, 	158 minutes, 	Drama, 	PG-13

Moonrise Kingdom, 	2012, 	7.8/10, 	94 minutes, 	Adventure, 	PG-13

Skyfall, 	2012, 	7.8/10, 	143 minutes, 	Action, 	PG-13

21 Jump Street, 	2012, 	7.2/10, 	110 minutes, 	Action, 	R

Battleship, 	2012, 	5.8/10, 	131 minutes, 	Action, 	PG-13

Looper, 	2012, 	7.4/10, 	113 minutes, 	Action, 	R

Zero Dark Thirty, 	2012, 	7.4/10, 	157 minutes, 	Drama, 	R

Snow White and the Huntsman, 	2012, 	6.1/10, 	127 minutes, 	Action, 	PG-13

Silver Linings Playbook, 	2012, 	7.8/10, 	122 minutes, 	Comedy, 	R

American Reunion, 	2012, 	6.7/10, 	113 minutes, 	Comedy, 	R

Dark Shadows, 	2012, 	6.2/10, 	113 minutes, 	Comedy, 	PG-13

Anna Karenina, 	2012, 	6.6/10, 	129 minutes, 	Drama, 	R

The Amazing Spider-Man, 	2012, 	7/10, 	136 minutes, 	Action, 	PG-13

The Place Beyond the Pines, 	2012, 	7.3/10, 	140 minutes, 	Crime, 	R

Argo, 	2012, 	7.7/10, 	120 minutes, 	Adventure, 	R

The Hunt, 	2012, 	8.3/10, 	115 minutes, 	Drama, 	R

Magic Mike, 	2012, 	6.1/10, 	110 minutes, 	Comedy, 	R

The Bourne Legacy, 	2012, 	6.7/10, 	135 minutes, 	Action, 	PG-13

The Impossible, 	2012, 	7.6/10, 	114 minutes, 	Drama, 	PG-13

Spring Breakers, 	2012, 	5.3/10, 	94 minutes, 	Crime, 	R

Wreck-It Ralph, 	2012, 	7.7/10, 	101 minutes, 	Animation, 	PG

Brave, 	2012, 	7.2/10, 	93 minutes, 	Animation, 	PG

Dredd, 	2012, 	7.1/10, 	95 minutes, 	Action, 	R

Lawless, 	2012, 	7.3/10, 	116 minutes, 	Crime, 	R

Sinister, 	2012, 	6.8/10, 	110 minutes, 	Horror, 	R

John Carter, 	2012, 	6.6/10, 	132 minutes, 	Action, 	PG-13

Lincoln, 	2012, 	7.4/10, 	150 minutes, 	Biography, 	PG-13

Rock of Ages, 	2012, 	5.9/10, 	123 minutes, 	Comedy, 	PG-13

Men in Black 3, 	2012, 	6.8/10, 	100 minutes, 	Action, 	PG-13

Flight, 	2012, 	7.3/10, 	138 minutes, 	Drama, 	R

Ted, 	2012, 	7/10, 	106 minutes, 	Comedy, 	R

The Master, 	2012, 	7.1/10, 	144 minutes, 	Drama, 	R

End of Watch, 	2012, 	7.7/10, 	109 minutes, 	Action, 	R

Life of Pi, 	2012, 	7.9/10, 	127 minutes, 	Adventure, 	PG

Hotel Transylvania, 	2012, 	7.1/10, 	91 minutes, 	Animation, 	PG

This Means War, 	2012, 	6.3/10, 	97 minutes, 	Action, 	PG-13

That's My Boy, 	2012, 	5.6/10, 	116 minutes, 	Comedy, 	R

The Vow, 	2012, 	6.8/10, 	104 minutes, 	Drama, 	PG-13

Project X, 	2012, 	6.7/10, 	88 minutes, 	Comedy, 	R

Total Recall, 	2012, 	6.3/10, 	118 minutes, 	Action, 	PG-13

Savages, 	2012, 	6.5/10, 	131 minutes, 	Crime, 	R

The Dictator, 	2012, 	6.4/10, 	83 minutes, 	Comedy, 	R

Seven Psychopaths, 	2012, 	7.2/10, 	110 minutes, 	Comedy, 	R

The First Time, 	2012, 	6.9/10, 	95 minutes, 	Comedy, 	PG-13

This Is 40, 	2012, 	6.2/10, 	134 minutes, 	Comedy, 	R

The Lucky One, 	2012, 	6.5/10, 	101 minutes, 	Drama, 	PG-13

Rise of the Guardians, 	2012, 	7.3/10, 	97 minutes, 	Animation, 	PG

Furia de Titanes 2, 	2012, 	5.8/10, 	99 minutes, 	Action, 	PG-13

Journey 2: The Mysterious Island, 	2012, 	5.8/10, 	94 minutes, 	Action, 	PG

Terror en Silent Hill 2: la revelaci?n, 	2012, 	5/10, 	95 minutes, 	Adventure, 	R

Protegiendo al enemigo, 	2012, 	6.8/10, 	115 minutes, 	Action, 	R

Ruby Sparks, 	2012, 	7.2/10, 	100 minutes, 	Comedy, 	R

Mud, 	2012, 	7.4/10, 	130 minutes, 	Drama, 	PG-13

Underworld Awakening, 	2012, 	6.4/10, 	88 minutes, 	Action, 	R

The Expendables 2, 	2012, 	6.6/10, 	103 minutes, 	Action, 	R

Resident Evil: Retribution, 	2012, 	5.4/10, 	95 minutes, 	Action, 	R

Stuck in Love, 	2012, 	7.3/10, 	97 minutes, 	Comedy, 	R

What to Expect When You're Expecting, 	2012, 	5.7/10, 	110 minutes, 	Comedy, 	PG-13

B?squeda implacable 2, 	2012, 	6.3/10, 	92 minutes, 	Action, 	PG-13

Bachelorette, 	2012, 	5.3/10, 	87 minutes, 	Comedy, 	R

Chronicle, 	2012, 	7.1/10, 	89 minutes, 	Sci-Fi, 	PG-13

The Woman in Black, 	2012, 	6.4/10, 	95 minutes, 	Drama, 	PG-13

The Five-Year Engagement, 	2012, 	6.2/10, 	124 minutes, 	Comedy, 	R

V/H/S, 	2012, 	5.8/10, 	116 minutes, 	Horror, 	R

The Man with the Iron Fists, 	2012, 	5.4/10, 	95 minutes, 	Action, 	R

Abraham Lincoln: Vampire Hunter, 	2012, 	5.9/10, 	105 minutes, 	Action, 	R

The Cold Light of Day, 	2012, 	4.9/10, 	93 minutes, 	Action, 	PG-13

House at the End of the Street, 	2012, 	5.6/10, 	101 minutes, 	Drama, 	PG-13

On the Road, 	2012, 	6.1/10, 	124 minutes, 	Adventure, 	R

The Words, 	2012, 	7.1/10, 	102 minutes, 	Drama, 	PG-13

Red Dawn, 	2012, 	5.4/10, 	93 minutes, 	Action, 	PG-13

The Iceman, 	2012, 	6.9/10, 	106 minutes, 	Action, 	R

The Lorax, 	2012, 	6.4/10, 	86 minutes, 	Animation, 	PG

The Raven, 	2012, 	6.4/10, 	110 minutes, 	Crime, 	R

Rust and Bone, 	2012, 	7.5/10, 	120 minutes, 	Drama, 	R

Man on a Ledge, 	2012, 	6.6/10, 	102 minutes, 	Action, 	PG-13

Maniac, 	2012, 	6.1/10, 	89 minutes, 	Horror, 	NOT RATED

Seeking a Friend for the End of the World, 	2012, 	6.7/10, 	101 minutes, 	Adventure, 	R

LOL, 	2012, 	4.3/10, 	97 minutes, 	Comedy, 	PG-13

Mirror Mirror, 	2012, 	5.6/10, 	106 minutes, 	Adventure, 	PG

A Royal Affair, 	2012, 	7.6/10, 	137 minutes, 	Biography, 	R

Lockout, 	2012, 	6.1/10, 	95 minutes, 	Action, 	PG-13

ParaNorman, 	2012, 	7/10, 	92 minutes, 	Animation, 	PG

Trouble with the Curve, 	2012, 	6.8/10, 	111 minutes, 	Drama, 	PG-13

Frances Ha, 	2012, 	7.4/10, 	86 minutes, 	Comedy, 	R

One for the Money, 	2012, 	5.3/10, 	91 minutes, 	Action, 	PG-13

Killing Them Softly, 	2012, 	6.2/10, 	97 minutes, 	Crime, 	R

Ice Age: Continental Drift, 	2012, 	6.6/10, 	88 minutes, 	Animation, 	PG

Here Comes the Boom, 	2012, 	6.4/10, 	105 minutes, 	Action, 	PG

Red Lights, 	2012, 	6.2/10, 	114 minutes, 	Drama, 	R

Piranha 3DD, 	2012, 	3.8/10, 	83 minutes, 	Comedy, 	R

Safe, 	2012, 	6.5/10, 	94 minutes, 	Action, 	R

Act of Valor, 	2012, 	6.5/10, 	110 minutes, 	Action, 	R

The Lords of Salem, 	2012, 	5.1/10, 	101 minutes, 	Horror, 	R

The ABCs of Death, 	2012, 	4.7/10, 	129 minutes, 	Comedy, 	NOT RATED

The Three Stooges, 	2012, 	5.1/10, 	92 minutes, 	Comedy, 	PG

Stolen, 	2012, 	5.5/10, 	96 minutes, 	Action, 	R

Pasi?n  un asesinato perfecto, 	2012, 	5.3/10, 	102 minutes, 	Mystery, 	R

Contraband, 	2012, 	6.5/10, 	109 minutes, 	Action, 	R

The Paperboy, 	2012, 	5.8/10, 	107 minutes, 	Drama, 	R

Wanderlust, 	2012, 	5.6/10, 	98 minutes, 	Comedy, 	R

Amour, 	2012, 	7.9/10, 	127 minutes, 	Drama, 	PG-13

The Possession, 	2012, 	5.9/10, 	92 minutes, 	Horror, 	PG-13

Madagascar 3: Europe's Most Wanted, 	2012, 	6.9/10, 	100 minutes, 	Animation, 	PG

Frankenweenie, 	2012, 	7/10, 	87 minutes, 	Animation, 	PG

The Watch, 	2012, 	5.7/10, 	102 minutes, 	Action, 	R

To the Wonder, 	2012, 	5.9/10, 	112 minutes, 	Drama, 	R

To Rome with Love, 	2012, 	6.3/10, 	112 minutes, 	Comedy, 	R

Think Like a Man, 	2012, 	6.6/10, 	100 minutes, 	Comedy, 	PG-13

The Campaign, 	2012, 	6.1/10, 	85 minutes, 	Comedy, 	R

Byzantium, 	2012, 	6.5/10, 	118 minutes, 	Drama, 	R

People Like Us, 	2012, 	7.1/10, 	100 minutes, 	Comedy, 	PG-13

Safety Not Guaranteed, 	2012, 	7/10, 	100 minutes, 	Comedy, 	R

About Cherry, 	2012, 	4.8/10, 	98 minutes, 	Drama, 	R

The Collection, 	2012, 	6.1/10, 	82 minutes, 	Horror, 	R

Step Up Revolution, 	2012, 	6.5/10, 	99 minutes, 	Drama, 	PG-13

Disconnect, 	2012, 	7.6/10, 	115 minutes, 	Drama, 	R

The Odd Life of Timothy Green, 	2012, 	6.6/10, 	105 minutes, 	Comedy, 	PG

Compliance, 	2012, 	6.4/10, 	90 minutes, 	Biography, 	R

Kon-Tiki, 	2012, 	7.2/10, 	118 minutes, 	Adventure, 	PG-13

Arbitrage, 	2012, 	6.6/10, 	107 minutes, 	Drama, 	R

Hitchcock, 	2012, 	6.8/10, 	98 minutes, 	Biography, 	PG-13

Gone, 	2012, 	5.9/10, 	100 minutes, 	Drama, 	PG-13

Upside Down, 	2012, 	6.4/10, 	109 minutes, 	Drama, 	PG-13

Premium Rush, 	2012, 	6.5/10, 	91 minutes, 	Action, 	PG-13

Thanks for Sharing, 	2012, 	6.4/10, 	112 minutes, 	Comedy, 	R

Bullet to the Head, 	2012, 	5.7/10, 	92 minutes, 	Action, 	R

Liberal Arts, 	2012, 	6.7/10, 	97 minutes, 	Comedy, 	PG-13

El c?rculo roto, 	2012, 	7.8/10, 	111 minutes, 	Drama, 	NOT RATED

Deadfall, 	2012, 	6.3/10, 	95 minutes, 	Crime, 	R

Girl Most Likely, 	2012, 	5.8/10, 	103 minutes, 	Comedy, 	PG-13

Celeste & Jesse Forever, 	2012, 	6.6/10, 	100 minutes, 	Comedy, 	R

Alex Cross, 	2012, 	5.1/10, 	101 minutes, 	Action, 	PG-13

The Sessions, 	2012, 	7.2/10, 	95 minutes, 	Biography, 	R

Chernobyl Diaries, 	2012, 	5/10, 	86 minutes, 	Horror, 	R

Beasts of the Southern Wild, 	2012, 	7.3/10, 	93 minutes, 	Adventure, 	PG-13

Diary of a Wimpy Kid: Dog Days, 	2012, 	6.3/10, 	94 minutes, 	Comedy, 	PG

The Samaritan, 	2012, 	5.6/10, 	90 minutes, 	Crime, 	R

The Company You Keep, 	2012, 	6.4/10, 	125 minutes, 	Drama, 	R

Great Expectations, 	2012, 	6.4/10, 	128 minutes, 	Drama, 	PG-13

Cosm?polis, 	2012, 	5/10, 	109 minutes, 	Drama, 	R

Hit and Run, 	2012, 	6.1/10, 	100 minutes, 	Action, 	R

Red Tails, 	2012, 	5.9/10, 	100 minutes, 	Action, 	PG-13

Twice Born, 	2012, 	7.4/10, 	127 minutes, 	Drama, 	R

Stand Up Guys, 	2012, 	6.5/10, 	100 minutes, 	Comedy, 	R

Playing for Keeps, 	2012, 	5.7/10, 	105 minutes, 	Comedy, 	PG-13

John Dies at the End, 	2012, 	6.4/10, 	99 minutes, 	Comedy, 	R

Chasing Mavericks, 	2012, 	7.2/10, 	100 minutes, 	Biography, 	PG

Starlet, 	2012, 	6.8/10, 	103 minutes, 	Drama, 	NOT RATED

Robot & Frank, 	2012, 	7.1/10, 	89 minutes, 	Comedy, 	PG-13

Big Miracle, 	2012, 	6.5/10, 	107 minutes, 	Biography, 	PG

Much Ado About Nothing, 	2012, 	7.2/10, 	109 minutes, 	Comedy, 	PG-13

Promised Land, 	2012, 	6.6/10, 	100 minutes, 	Drama, 	R

No One Lives, 	2012, 	6/10, 	86 minutes, 	Horror, 	R

Fun Size, 	2012, 	5.4/10, 	86 minutes, 	Adventure, 	PG-13

En la casa, 	2012, 	7.4/10, 	105 minutes, 	Comedy, 	R

Paranormal Activity 4, 	2012, 	4.6/10, 	88 minutes, 	Horror, 	R

The Pirates! Band of Misfits, 	2012, 	6.7/10, 	88 minutes, 	Animation, 	PG

Hope Springs, 	2012, 	6.3/10, 	100 minutes, 	Comedy, 	PG-13

The Devil Inside, 	2012, 	4.2/10, 	83 minutes, 	Horror, 	R

The Bay, 	2012, 	5.6/10, 	84 minutes, 	Horror, 	R

What Maisie Knew, 	2012, 	7.5/10, 	93 minutes, 	Drama, 	R

Parental Guidance, 	2012, 	6.1/10, 	105 minutes, 	Comedy, 	PG

For a Good Time  Call..., 	2012, 	6/10, 	88 minutes, 	Comedy, 	R

Bel Ami, 	2012, 	5.4/10, 	102 minutes, 	Drama, 	R

Quartet, 	2012, 	6.8/10, 	94 minutes, 	Comedy, 	PG-13

The Guilt Trip, 	2012, 	5.8/10, 	95 minutes, 	Comedy, 	PG-13

Universal Soldier: Day of Reckoning, 	2012, 	5/10, 	114 minutes, 	Action, 	R

A Thousand Words, 	2012, 	5.9/10, 	91 minutes, 	Comedy, 	PG-13

The Magic of Belle Isle, 	2012, 	7/10, 	109 minutes, 	Comedy, 	PG

Casa de mi Padre, 	2012, 	5.5/10, 	100 minutes, 	Comedy, 	R

Joyful Noise, 	2012, 	5.7/10, 	100 minutes, 	Comedy, 	PG-13

Vamps, 	2012, 	5.1/10, 	92 minutes, 	Comedy, 	PG-13

Todo lo que necesitas es amor, 	2012, 	6.6/10, 	116 minutes, 	Comedy, 	R

The Sweeney, 	2012, 	6.1/10, 	112 minutes, 	Action, 	R

Smashed, 	2012, 	6.8/10, 	81 minutes, 	Drama, 	R

The Apparition, 	2012, 	4.1/10, 	83 minutes, 	Horror, 	PG-13

Lay the Favorite, 	2012, 	4.8/10, 	94 minutes, 	Comedy, 	R

Renoir, 	2012, 	6.6/10, 	111 minutes, 	Biography, 	R

Sightseers, 	2012, 	6.5/10, 	88 minutes, 	Adventure, 	NOT RATED

The Angels' Share, 	2012, 	7/10, 	101 minutes, 	Comedy, 	Not specified

Kahaani, 	2012, 	8.2/10, 	122 minutes, 	Drama, 	NOT RATED

If I Were You, 	2012, 	7/10, 	115 minutes, 	Comedy, 	R

Lore, 	2012, 	7.1/10, 	109 minutes, 	Drama, 	NOT RATED

Shadow Dancer, 	2012, 	6.2/10, 	101 minutes, 	Drama, 	R

Into the White, 	2012, 	7.2/10, 	104 minutes, 	Action, 	R

Madea's Witness Protection, 	2012, 	4.9/10, 	100 minutes, 	Comedy, 	PG-13

Ginger & Rosa, 	2012, 	6.3/10, 	90 minutes, 	Drama, 	PG-13

The Reluctant Fundamentalist, 	2012, 	6.9/10, 	130 minutes, 	Drama, 	R

La bicicleta verde, 	2012, 	7.6/10, 	98 minutes, 	Comedy, 	PG

[REC] 3: Genesis, 	2012, 	5/10, 	80 minutes, 	Horror, 	R

At Any Price, 	2012, 	5.7/10, 	105 minutes, 	Drama, 	R

Talaash, 	2012, 	7.3/10, 	140 minutes, 	Crime, 	NOT RATED

Dracula 3D, 	2012, 	3.6/10, 	110 minutes, 	Horror, 	NOT RATED

Being Flynn, 	2012, 	6.4/10, 	100 minutes, 	Drama, 	R

ATM, 	2012, 	4.7/10, 	90 minutes, 	Horror, 	R

No, 	2012, 	7.4/10, 	118 minutes, 	Drama, 	R

Not Fade Away, 	2012, 	6/10, 	100 minutes, 	Drama, 	R

Save the Date, 	2012, 	5.8/10, 	97 minutes, 	Comedy, 	R

English Vinglish, 	2012, 	7.9/10, 	134 minutes, 	Comedy, 	NOT RATED

Tim and Eric's Billion Dollar Movie, 	2012, 	5.3/10, 	93 minutes, 	Comedy, 	R

Aftershock, 	2012, 	4.8/10, 	89 minutes, 	Action, 	R

Farewell  My Queen, 	2012, 	6.3/10, 	100 minutes, 	Drama, 	R

Struck by Lightning, 	2012, 	6.3/10, 	90 minutes, 	Comedy, 	NOT RATED

A Hijacking, 	2012, 	7.2/10, 	103 minutes, 	Drama, 	R

Hyde Park on Hudson, 	2012, 	5.9/10, 	94 minutes, 	Biography, 	R

Cocktail, 	2012, 	6.2/10, 	146 minutes, 	Comedy, 	NOT RATED

A Late Quartet, 	2012, 	7.1/10, 	105 minutes, 	Drama, 	R

The Wolf of Wall Street, 	2013, 	8.2/10, 	180 minutes, 	Biography, 	R

The Conjuring, 	2013, 	7.5/10, 	112 minutes, 	Horror, 	R

Prisoners, 	2013, 	8.1/10, 	153 minutes, 	Crime, 	R

Frozen, 	2013, 	7.5/10, 	102 minutes, 	Animation, 	PG

Now You See Me, 	2013, 	7.3/10, 	115 minutes, 	Crime, 	PG-13

Mam?, 	2013, 	6.2/10, 	100 minutes, 	Horror, 	PG-13

Her, 	2013, 	8/10, 	126 minutes, 	Drama, 	R

Man of Steel, 	2013, 	7.1/10, 	143 minutes, 	Action, 	PG-13

We're the Millers, 	2013, 	7/10, 	110 minutes, 	Comedy, 	R

El gran Gatsby, 	2013, 	7.3/10, 	143 minutes, 	Drama, 	PG-13

Blue Is the Warmest Color, 	2013, 	7.8/10, 	180 minutes, 	Drama, 	NC-17

Ninfoman?a: primera parte, 	2013, 	7/10, 	117 minutes, 	Drama, 	NOT RATED

Pacific Rim, 	2013, 	7/10, 	131 minutes, 	Action, 	PG-13

Enemigos id?nticos, 	2013, 	6.9/10, 	91 minutes, 	Mystery, 	R

The Hunger Games: Catching Fire, 	2013, 	7.6/10, 	146 minutes, 	Action, 	PG-13

American Hustle, 	2013, 	7.3/10, 	138 minutes, 	Crime, 	R

Gravity, 	2013, 	7.8/10, 	91 minutes, 	Drama, 	PG-13

12 Years a Slave, 	2013, 	8.1/10, 	134 minutes, 	Biography, 	R

Star Trek Into Darkness, 	2013, 	7.8/10, 	132 minutes, 	Action, 	PG-13

Iron Man 3, 	2013, 	7.2/10, 	130 minutes, 	Action, 	PG-13

Olympus Has Fallen, 	2013, 	6.5/10, 	119 minutes, 	Action, 	R

Oblivion, 	2013, 	7/10, 	124 minutes, 	Action, 	PG-13

Dallas Buyers Club, 	2013, 	8/10, 	117 minutes, 	Biography, 	R

About Time, 	2013, 	7.8/10, 	123 minutes, 	Comedy, 	R

World War Z, 	2013, 	7/10, 	116 minutes, 	Action, 	PG-13

Gangster Squad, 	2013, 	6.7/10, 	113 minutes, 	Action, 	R

Lone Survivor, 	2013, 	7.5/10, 	121 minutes, 	Action, 	R

Carrie, 	2013, 	5.9/10, 	100 minutes, 	Drama, 	R

Thor: The Dark World, 	2013, 	7/10, 	112 minutes, 	Action, 	PG-13

Rush, 	2013, 	8.1/10, 	123 minutes, 	Action, 	R
